1, en, 61, 1, win/WIN_T6L1_Word1_Cool.wav, Cool
1, en, 21, 17, win/WIN_T2L1_Word17_Shack.wav, Shack
1, en, 21, 18, win/WIN_T2L1_Word18_Tool.wav, Tool
1, en, 21, 19, win/WIN_T2L1_Word19_Voice.wav, Voice
1, en, 21, 20, win/WIN_T2L1_Word20_Rush.wav, Rush
1, en, 21, 21, win/WIN_T2L1_Word21_Turn.wav, Turn
1, en, 21, 22, win/WIN_T2L1_Word22_Young.wav, Young
1, en, 21, 23, win/WIN_T2L1_Word23_Bite.wav, Bite
1, en, 21, 24, win/WIN_T2L1_Word24_Pick.wav, Pick
1, en, 21, 25, win/WIN_T2L1_Word25_Half.wav, Half
1, en, 21, 26, win/WIN_T2L1_Word26_Far.wav, Far
1, en, 21, 27, win/WIN_T2L1_Word27_Learn.wav, Learn
1, en, 21, 28, win/WIN_T2L1_Word28_Mood.wav, Mood
1, en, 21, 29, win/WIN_T2L1_Word29_Talk.wav, Talk
1, en, 21, 30, win/WIN_T2L1_Word30_Note.wav, Note
1, en, 21, 31, win/WIN_T2L1_Word31_Gaze.wav, Gaze
1, en, 21, 32, win/WIN_T2L1_Word32_Life.wav, Life
1, en, 21, 33, win/WIN_T2L1_Word33_Get.wav, Get
1, en, 21, 34, win/WIN_T2L1_Word34_Read.wav, Read
1, en, 21, 35, win/WIN_T2L1_Word35_Bath.wav, Bath
1, en, 81, 1, win/WIN_T8L1_Word1_Pain.wav, Pain
1, en, 81, 2, win/WIN_T8L1_Word2_Wheat.wav, Wheat
1, en, 81, 3, win/WIN_T8L1_Word3_Cool.wav, Cool
1, en, 81, 4, win/WIN_T8L1_Word4_Dodge.wav, Dodge
1, en, 81, 5, win/WIN_T8L1_Word5_Youth.wav, Youth
1, en, 81, 6, win/WIN_T8L1_Word6_Kick.wav, Kick
1, en, 81, 7, win/WIN_T8L1_Word7_Luck.wav, Luck
1, en, 81, 8, win/WIN_T8L1_Word8_Ditch.wav, Ditch
1, en, 81, 9, win/WIN_T8L1_Word9_Chair.wav, Chair
1, en, 81, 10, win/WIN_T8L1_Word10_Ring.wav, Ring
1, en, 81, 11, win/WIN_T8L1_Word11_Judge.wav, Judge
1, en, 81, 12, win/WIN_T8L1_Word12_Time.wav, Time
1, en, 81, 13, win/WIN_T8L1_Word13_Base.wav, Base
1, en, 81, 14, win/WIN_T8L1_Word14_Red.wav, Red
1, en, 81, 15, win/WIN_T8L1_Word15_Wire.wav, Wire
1, en, 81, 16, win/WIN_T8L1_Word16_Rush.wav, Rush
1, en, 81, 17, win/WIN_T8L1_Word17_Tool.wav, Tool
1, en, 81, 18, win/WIN_T8L1_Word18_Voice.wav, Voice
1, en, 81, 19, win/WIN_T8L1_Word19_Shack.wav, Shack
1, en, 81, 20, win/WIN_T8L1_Word20_Hate.wav, Hate
1, en, 81, 21, win/WIN_T8L1_Word21_Pick.wav, Pick
1, en, 81, 22, win/WIN_T8L1_Word22_Young.wav, Young
1, en, 81, 23, win/WIN_T8L1_Word23_Turn.wav, Turn
1, en, 81, 24, win/WIN_T8L1_Word24_Half.wav, Half
1, en, 81, 25, win/WIN_T8L1_Word25_Bite.wav, Bite
1, en, 81, 26, win/WIN_T8L1_Word26_Mood.wav, Mood
1, en, 81, 27, win/WIN_T8L1_Word27_Talk.wav, Talk
1, en, 81, 28, win/WIN_T8L1_Word28_Learn.wav, Learn
1, en, 81, 29, win/WIN_T8L1_Word29_Far.wav, Far
1, en, 81, 30, win/WIN_T8L1_Word30_Note.wav, Note
1, en, 81, 31, win/WIN_T8L1_Word31_Read.wav, Read
1, en, 81, 32, win/WIN_T8L1_Word32_Life.wav, Life
1, en, 81, 33, win/WIN_T8L1_Word33_Bath.wav, Bath
1, en, 81, 34, win/WIN_T8L1_Word34_Get.wav, Get
1, en, 81, 35, win/WIN_T8L1_Word35_Gaze.wav, Gaze
1, en, 32, 1, win/WIN_T3L2_Word1_Food.wav, Food
1, en, 32, 2, win/WIN_T3L2_Word2_Road.wav, Road
1, en, 32, 3, win/WIN_T3L2_Word3_Juice.wav, Juice
1, en, 32, 4, win/WIN_T3L2_Word4_Late.wav, Late
1, en, 32, 5, win/WIN_T3L2_Word5_Hire.wav, Hire
1, en, 32, 6, win/WIN_T3L2_Word6_Tire.wav, Tire
1, en, 32, 7, win/WIN_T3L2_Word7_Such.wav, Such
1, en, 32, 8, win/WIN_T3L2_Word8_Shawl.wav, Shawl
1, en, 32, 9, win/WIN_T3L2_Word9_Haze.wav, Haze
1, en, 32, 10, win/WIN_T3L2_Word10_Gun.wav, Gun
1, en, 32, 11, win/WIN_T3L2_Word11_Live.wav, Live
1, en, 32, 12, win/WIN_T3L2_Word12_Date.wav, Date
1, en, 32, 13, win/WIN_T3L2_Word13_Gas.wav, Gas
1, en, 32, 14, win/WIN_T3L2_Word14_Have.wav, Have
1, en, 32, 15, win/WIN_T3L2_Word15_Dog.wav, Dog
1, en, 32, 16, win/WIN_T3L2_Word16_Good.wav, Good
1, en, 32, 17, win/WIN_T3L2_Word17_Search.wav, Search
1, en, 32, 18, win/WIN_T3L2_Word18_Pass.wav, Pass
1, en, 32, 19, win/WIN_T3L2_Word19_Witch.wav, Witch
1, en, 32, 20, win/WIN_T3L2_Word20_Chief.wav, Chief
1, en, 32, 21, win/WIN_T3L2_Word21_Sour.wav, Sour
1, en, 32, 22, win/WIN_T3L2_Word22_Doll.wav, Doll
1, en, 32, 23, win/WIN_T3L2_Word23_Deep.wav, Deep
1, en, 32, 24, win/WIN_T3L2_Word24_Soap.wav, Soap
1, en, 32, 25, win/WIN_T3L2_Word25_Make.wav, Make
1, en, 32, 26, win/WIN_T3L2_Word26_Beg.wav, Beg
1, en, 32, 27, win/WIN_T3L2_Word27_Mess.wav, Mess
1, en, 32, 28, win/WIN_T3L2_Word28_Long.wav, Long
1, en, 32, 29, win/WIN_T3L2_Word29_Mouse.wav, Mouse
1, en, 32, 30, win/WIN_T3L2_Word30_Sheep.wav, Sheep
1, en, 32, 31, win/WIN_T3L2_Word31_Back.wav, Back
1, en, 32, 32, win/WIN_T3L2_Word32_Dab.wav, Dab
1, en, 32, 33, win/WIN_T3L2_Word33_Kill.wav, Kill
1, en, 32, 34, win/WIN_T3L2_Word34_Nice.wav, Nice
1, en, 32, 35, win/WIN_T3L2_Word35_Calm.wav, Calm
1, en, 41, 1, win/WIN_T4L1_Word1_Wheat.wav, Wheat
1, en, 41, 2, win/WIN_T4L1_Word2_Pain.wav, Pain
1, en, 41, 3, win/WIN_T4L1_Word3_Youth.wav, Youth
1, en, 41, 4, win/WIN_T4L1_Word4_Dodge.wav, Dodge
1, en, 41, 5, win/WIN_T4L1_Word5_Cool.wav, Cool
1, en, 41, 6, win/WIN_T4L1_Word6_Ditch.wav, Ditch
1, en, 41, 7, win/WIN_T4L1_Word7_Kick.wav, Kick
1, en, 41, 8, win/WIN_T4L1_Word8_Luck.wav, Luck
1, en, 41, 9, win/WIN_T4L1_Word9_Chair.wav, Chair
1, en, 41, 10, win/WIN_T4L1_Word10_Ring.wav, Ring
1, en, 41, 11, win/WIN_T4L1_Word11_Wire.wav, Wire
1, en, 41, 12, win/WIN_T4L1_Word12_Time.wav, Time
1, en, 41, 13, win/WIN_T4L1_Word13_Red.wav, Red
1, en, 41, 14, win/WIN_T4L1_Word14_Judge.wav, Judge
1, en, 41, 15, win/WIN_T4L1_Word15_Base.wav, Base
1, en, 41, 16, win/WIN_T4L1_Word16_Rush.wav, Rush
1, en, 41, 17, win/WIN_T4L1_Word17_Voice.wav, Voice
1, en, 41, 18, win/WIN_T4L1_Word18_Tool.wav, Tool
1, en, 41, 19, win/WIN_T4L1_Word19_Shack.wav, Shack
1, en, 41, 20, win/WIN_T4L1_Word20_Hate.wav, Hate
1, en, 41, 21, win/WIN_T4L1_Word21_Bite.wav, Bite
1, en, 41, 22, win/WIN_T4L1_Word22_Pick.wav, Pick
1, en, 41, 23, win/WIN_T4L1_Word23_Young.wav, Young
1, en, 41, 24, win/WIN_T4L1_Word24_Turn.wav, Turn
1, en, 41, 25, win/WIN_T4L1_Word25_Half.wav, Half
1, en, 41, 26, win/WIN_T4L1_Word26_Talk.wav, Talk
1, en, 41, 27, win/WIN_T4L1_Word27_Note.wav, Note
1, en, 41, 28, win/WIN_T4L1_Word28_Mood.wav, Mood
1, en, 41, 29, win/WIN_T4L1_Word29_Learn.wav, Learn
1, en, 41, 30, win/WIN_T4L1_Word30_Far.wav, Far
1, en, 41, 31, win/WIN_T4L1_Word31_Bath.wav, Bath
1, en, 41, 32, win/WIN_T4L1_Word32_Gaze.wav, Gaze
1, en, 41, 33, win/WIN_T4L1_Word33_Get.wav, Get
1, en, 41, 34, win/WIN_T4L1_Word34_Read.wav, Read
1, en, 41, 35, win/WIN_T4L1_Word35_Life.wav, Life
1, en, 52, 1, win/WIN_T5L2_Word1_Road.wav, Road
1, en, 52, 2, win/WIN_T5L2_Word2_Late.wav, Late
1, en, 52, 3, win/WIN_T5L2_Word3_Food.wav, Food
1, en, 52, 4, win/WIN_T5L2_Word4_Juice.wav, Juice
1, en, 52, 5, win/WIN_T5L2_Word5_Hire.wav, Hire
1, en, 52, 6, win/WIN_T5L2_Word6_Gun.wav, Gun
1, en, 52, 7, win/WIN_T5L2_Word7_Tire.wav, Tire
1, en, 52, 8, win/WIN_T5L2_Word8_Haze.wav, Haze
1, en, 52, 9, win/WIN_T5L2_Word9_Such.wav, Such
1, en, 52, 10, win/WIN_T5L2_Word10_Shawl.wav, Shawl
1, en, 52, 11, win/WIN_T5L2_Word11_Dog.wav, Dog
1, en, 52, 12, win/WIN_T5L2_Word12_Date.wav, Date
1, en, 52, 13, win/WIN_T5L2_Word13_Have.wav, Have
1, en, 52, 14, win/WIN_T5L2_Word14_Live.wav, Live
1, en, 52, 15, win/WIN_T5L2_Word15_Gas.wav, Gas
1, en, 52, 16, win/WIN_T5L2_Word16_Witch.wav, Witch
1, en, 52, 17, win/WIN_T5L2_Word17_Good.wav, Good
1, en, 52, 18, win/WIN_T5L2_Word18_Search.wav, Search
1, en, 52, 19, win/WIN_T5L2_Word19_Pass.wav, Pass
1, en, 52, 20, win/WIN_T5L2_Word20_Chief.wav, Chief
1, en, 52, 21, win/WIN_T5L2_Word21_Make.wav, Make
1, en, 52, 22, win/WIN_T5L2_Word22_Doll.wav, Doll
1, en, 52, 23, win/WIN_T5L2_Word23_Sour.wav, Sour
1, en, 52, 24, win/WIN_T5L2_Word24_Deep.wav, Deep
1, en, 52, 25, win/WIN_T5L2_Word25_Soap.wav, Soap
1, en, 52, 26, win/WIN_T5L2_Word26_Beg.wav, Beg
1, en, 52, 27, win/WIN_T5L2_Word27_Mouse.wav, Mouse
1, en, 52, 28, win/WIN_T5L2_Word28_Mess.wav, Mess
1, en, 52, 29, win/WIN_T5L2_Word29_Long.wav, Long
1, en, 52, 30, win/WIN_T5L2_Word30_Sheep.wav, Sheep
1, en, 52, 31, win/WIN_T5L2_Word31_Back.wav, Back
1, en, 52, 32, win/WIN_T5L2_Word32_Calm.wav, Calm
1, en, 52, 33, win/WIN_T5L2_Word33_Dab.wav, Dab
1, en, 52, 34, win/WIN_T5L2_Word34_Nice.wav, Nice
1, en, 52, 35, win/WIN_T5L2_Word35_Kill.wav, Kill
